,clientes,predicción
17786,1123428,0
17787,1123438,0
17788,1123444,0
17789,1123466,0
17790,1123508,1
17791,1123516,1
17792,1123532,0
17793,1123582,0
17794,1123604,1
17795,1123610,1
17796,1123660,0
17797,1123664,0
17798,1123668,0
17799,1123704,1
17800,1123712,1
17801,1123734,0
17802,1123746,1
17803,1123748,0
17804,1123754,0
17805,1123760,1
17806,1123776,1
17807,1123790,0
17808,1123806,1
17809,1123812,1
17810,1123818,0
17811,1123832,1
17812,1123852,0
17813,1123854,0
17814,1123856,0
17815,1123860,0
17816,1123884,0
17817,1123896,0
17818,1123900,0
17819,1123908,1
17820,1123918,0
17821,1123920,1
17822,1123970,0
17823,1123998,1
17824,1124002,0
17825,1124044,0
17826,1124054,0
17827,1124058,1
17828,1124112,0
17829,1124122,1
17830,1124132,1
17831,1124136,0
17832,1124334,0
17833,1124378,1
17834,1124380,0
17835,1124390,0
17836,1124402,0
17837,1124416,0
17838,1124420,0
17839,1124422,1
17840,1124432,1
17841,1124436,0
17842,1124454,1
17843,1124472,0
17844,1124478,0
17845,1124484,0
17846,1124486,0
17847,1124522,1
17848,1124540,0
17849,1124550,1
17850,1124614,1
17851,1124616,0
17852,1124660,0
17853,1124688,1
17854,1124696,0
17855,1124698,1
17856,1124700,0
17857,1124710,0
17858,1124762,0
17859,1124774,0
17860,1124786,1
17861,1124806,0
17862,1124810,0
17863,1124826,1
17864,1124858,0
17865,1124870,0
17866,1124882,1
17867,1124908,1
17868,1124922,1
17869,1124924,0
17870,1124946,1
17871,1124990,1
17872,1125014,0
17873,1125016,0
17874,1125050,1
17875,1125056,1
17876,1125144,1
17877,1125156,1
17878,1125162,1
17879,1125190,1
17880,1125218,1
17881,1125222,1
17882,1125242,0
17883,1125248,0
17884,1125256,0
17885,1125258,1
17886,1125260,1
17887,1125280,0
17888,1125304,1
17889,1125330,0
17890,1125416,1
17891,1125442,1
17892,1125444,1
17893,1125450,0
17894,1125454,0
17895,1125458,1
17896,1125464,0
17897,1125482,0
17898,1125492,1
17899,1125500,0
17900,1125536,0
17901,1125542,0
17902,1125602,0
17903,1125696,0
17904,1125724,1
17905,1125758,0
17906,1125794,0
17907,1125896,1
17908,1125906,1
17909,1125926,0
17910,1125928,1
17911,1125938,0
17912,1125974,1
17913,1125980,0
17914,1125994,0
17915,1126002,0
17916,1126006,0
17917,1126062,1
17918,1126064,0
17919,1126092,0
17920,1126098,0
17921,1126118,1
17922,1126164,0
17923,1126198,0
17924,1126248,0
17925,1126360,0
17926,1126408,1
17927,1126414,1
17928,1126418,1
17929,1126428,1
17930,1126564,1
17931,1126684,1
17932,1126694,1
17933,1126700,0
17934,1126706,1
17935,1126714,1
17936,1126718,0
17937,1126724,0
17938,1126750,1
17939,1126778,0
17940,1126794,0
17941,1126810,1
17942,1126850,0
17943,1126864,0
17944,1126888,1
17945,1126914,0
17946,1126924,0
17947,1126932,0
17948,1126974,1
17949,1126988,0
17950,1127038,0
17951,1127042,1
17952,1127046,0
17953,1127090,0
17954,1127100,1
17955,1127104,1
17956,1127106,0
17957,1127118,1
17958,1127138,1
17959,1127144,0
17960,1127146,1
17961,1127152,0
17962,1127174,0
17963,1127188,1
17964,1127192,0
17965,1127220,0
17966,1127234,0
17967,1127238,1
17968,1127274,0
17969,1127278,0
17970,1127286,0
17971,1127308,1
17972,1127350,0
17973,1127352,1
17974,1127406,1
17975,1127408,0
17976,1127412,0
17977,1127414,0
17978,1127420,0
17979,1127454,1
17980,1127514,0
17981,1127530,0
17982,1127532,0
17983,1127578,0
17984,1127606,0
17985,1127626,1
17986,1127644,1
17987,1127656,0
17988,1127672,0
17989,1127680,0
17990,1127704,1
17991,1127714,0
17992,1127722,1
17993,1127736,0
17994,1127750,0
17995,1127796,0
17996,1127814,0
17997,1127848,0
17998,1127852,1
17999,1127872,0
18000,1127878,0
18001,1127992,0
18002,1128006,0
18003,1128030,0
18004,1128036,0
18005,1128040,1
18006,1128042,1
18007,1128048,1
18008,1128096,1
18009,1128100,1
18010,1128106,0
18011,1128136,1
18012,1128172,1
18013,1128176,1
18014,1128178,1
18015,1128200,0
18016,1128202,0
18017,1128252,1
18018,1128264,1
18019,1128268,0
18020,1128376,1
18021,1128378,1
18022,1128410,0
18023,1128424,1
18024,1128438,1
18025,1128478,1
18026,1128508,0
18027,1128512,0
18028,1128520,0
18029,1128578,0
18030,1128582,0
18031,1128594,1
18032,1128596,1
18033,1128606,1
18034,1128660,1
18035,1128692,1
18036,1128706,0
18037,1128708,1
18038,1128712,0
18039,1128768,1
18040,1128788,0
18041,1128812,1
18042,1128816,0
18043,1128910,0
18044,1129168,1
18045,1129244,1
18046,1129264,0
18047,1129282,0
18048,1129286,1
18049,1129290,1
18050,1129294,0
18051,1129308,0
18052,1129316,0
18053,1129322,0
18054,1129324,0
18055,1129350,1
18056,1129366,0
18057,1129368,0
18058,1129398,1
18059,1129406,1
18060,1129428,0
18061,1129446,1
18062,1129498,0
18063,1129512,1
18064,1129544,1
18065,1129550,0
18066,1129564,1
18067,1129572,1
18068,1129580,0
18069,1129616,0
18070,1129624,1
18071,1129676,0
18072,1129686,1
18073,1129692,1
18074,1129700,1
18075,1129712,1
18076,1129714,0
18077,1129722,0
18078,1129758,0
18079,1129776,0
18080,1129822,0
18081,1129824,1
18082,1129826,1
18083,1129850,0
18084,1129854,0
18085,1129874,0
18086,1129876,0
18087,1129880,0
18088,1129898,0
18089,1129916,1
18090,1129920,1
18091,1129952,0
18092,1129992,1
18093,1129996,1
18094,1130028,1
18095,1130036,0
18096,1130044,1
18097,1130058,0
18098,1130100,1
18099,1130114,0
18100,1130122,0
18101,1130172,1
18102,1130182,1
18103,1130208,1
18104,1130226,1
18105,1130286,0
18106,1130304,0
18107,1130312,1
18108,1130328,0
18109,1130358,0
18110,1130360,0
18111,1130368,0
18112,1130372,0
18113,1130420,1
18114,1130436,1
18115,1130456,0
18116,1130482,0
18117,1130500,0
18118,1130508,1
18119,1130522,0
18120,1130536,0
18121,1130612,0
18122,1130616,0
18123,1130618,0
18124,1130628,1
18125,1130630,1
18126,1130636,1
18127,1130652,1
18128,1130696,1
18129,1130698,0
18130,1130722,1
18131,1130730,0
18132,1130780,0
18133,1130788,1
18134,1130836,0
18135,1130916,1
18136,1130918,0
18137,1130926,1
18138,1130936,0
18139,1131010,0
18140,1131012,1
18141,1131014,0
18142,1131064,0
18143,1131070,0
18144,1131078,0
18145,1131144,0
18146,1131186,0
18147,1131190,1
18148,1131222,1
18149,1131270,0
18150,1131282,0
18151,1131296,0
18152,1131382,0
18153,1131386,0
18154,1131408,0
18155,1131446,0
18156,1131460,1
18157,1131466,1
18158,1131480,1
18159,1131498,0
18160,1131504,0
18161,1131550,1
18162,1131562,0
18163,1131566,0
18164,1131570,1
18165,1131590,0
18166,1131598,0
18167,1131604,1
18168,1131620,1
18169,1131660,0
18170,1131668,0
18171,1131670,0
18172,1131672,1
18173,1131704,0
18174,1131750,0
18175,1131756,0
18176,1131758,0
18177,1131774,0
18178,1131776,0
18179,1131816,1
18180,1131822,0
18181,1131826,0
18182,1131838,1
18183,1131850,0
18184,1131854,0
18185,1131888,1
18186,1131890,0
18187,1131900,0
18188,1131934,1
18189,1131946,1
18190,1131964,1
18191,1131966,0
18192,1131970,0
18193,1131994,1
18194,1131998,1
18195,1132024,0
18196,1132030,1
18197,1132046,0
18198,1132052,0
18199,1132056,0
18200,1132062,1
18201,1132110,1
18202,1132142,0
18203,1132144,1
18204,1132168,0
18205,1132180,0
18206,1132188,0
18207,1132192,0
18208,1132202,1
18209,1132204,0
18210,1132212,1
18211,1132216,1
18212,1132228,0
18213,1132236,1
18214,1132270,1
18215,1132272,1
18216,1132296,0
18217,1132298,0
18218,1132316,0
18219,1132318,1
18220,1132320,0
18221,1132326,0
18222,1132334,1
18223,1132450,1
18224,1132486,0
18225,1132494,0
18226,1132502,1
18227,1132508,1
18228,1132522,0
18229,1132534,1
18230,1132570,0
18231,1132576,0
18232,1132592,0
18233,1132598,0
18234,1132638,0
18235,1132656,0
18236,1132672,0
18237,1132692,0
18238,1132706,1
18239,1132712,0
18240,1132804,0
18241,1132806,0
18242,1132886,1
18243,1132910,1
18244,1132916,1
18245,1132918,1
18246,1132922,1
18247,1132938,0
18248,1132940,0
18249,1132976,0
18250,1133034,0
18251,1133036,0
18252,1133054,1
18253,1133056,1
18254,1133090,1
18255,1133098,1
18256,1133102,1
18257,1133104,0
18258,1133134,0
18259,1133136,0
18260,1133140,0
18261,1133146,0
18262,1133148,0
18263,1133160,1
18264,1133164,1
18265,1133178,0
18266,1133202,0
18267,1133350,0
18268,1133354,0
18269,1133358,0
18270,1133378,1
18271,1133400,0
18272,1133410,0
18273,1133452,0
18274,1133454,1
18275,1133456,1
18276,1133468,0
18277,1133470,0
18278,1133480,0
18279,1133494,0
18280,1133514,0
18281,1133516,1
18282,1133518,1
18283,1133524,1
18284,1133578,0
18285,1133638,1
18286,1133662,1
18287,1133696,0
18288,1133772,0
18289,1133806,1
18290,1133836,0
18291,1133850,0
18292,1133856,0
18293,1133860,0
18294,1133864,1
18295,1133894,1
18296,1133900,1
18297,1133916,0
18298,1133926,0
18299,1133938,0
18300,1133950,1
18301,1133962,0
18302,1133964,0
18303,1133972,1
18304,1133988,0
18305,1134004,1
18306,1134060,1
18307,1134092,0
18308,1134112,0
18309,1134206,1
18310,1134298,1
18311,1134312,0
18312,1134324,0
18313,1134328,0
18314,1134376,0
18315,1134386,0
18316,1134412,1
18317,1134414,0
18318,1134420,1
18319,1134442,0
18320,1134488,0
18321,1134508,0
18322,1134516,0
18323,1134520,0
18324,1134540,0
18325,1134580,1
18326,1134606,0
18327,1134652,1
18328,1134668,0
18329,1134682,0
18330,1134702,0
18331,1134762,1
18332,1134764,1
18333,1134792,1
18334,1134812,1
18335,1134848,0
18336,1134854,1
18337,1134858,1
18338,1134864,0
18339,1134962,1
18340,1135006,0
18341,1135030,1
18342,1135038,1
18343,1135066,1
18344,1135086,0
18345,1135088,0
18346,1135126,0
18347,1135136,1
18348,1135140,1
18349,1135160,1
18350,1135180,0
18351,1135182,1
18352,1135210,1
18353,1135232,0
18354,1135236,1
18355,1135256,1
18356,1135300,0
18357,1135320,0
18358,1135348,1
18359,1135390,1
18360,1135438,0
18361,1135454,1
18362,1135534,1
18363,1135542,1
18364,1135584,0
18365,1135586,0
18366,1135620,0
18367,1135654,1
18368,1135656,1
18369,1135738,1
18370,1135764,0
18371,1135792,0
18372,1135824,0
18373,1135850,1
18374,1135858,1
18375,1135882,0
18376,1135908,0
18377,1135916,0
18378,1135928,0
18379,1135934,1
18380,1135936,1
18381,1135948,0
18382,1135966,0
18383,1135972,1
18384,1135990,0
18385,1135992,0
18386,1136002,1
18387,1136026,1
18388,1136072,0
18389,1136098,1
18390,1136106,1
18391,1136124,1
18392,1136126,0
18393,1136130,1
18394,1136142,0
18395,1136148,0
18396,1136162,0
18397,1136174,0
18398,1136180,1
18399,1136190,0
18400,1136200,0
18401,1136208,0
18402,1136214,0
18403,1136240,1
18404,1136254,0
18405,1136286,0
18406,1136310,0
18407,1136318,1
18408,1136366,1
18409,1136368,1
18410,1136376,1
18411,1136378,1
18412,1136388,0
18413,1136408,0
18414,1136460,1
18415,1136462,1
18416,1136470,1
18417,1136476,0
18418,1136482,0
18419,1136486,0
18420,1136488,0
18421,1136516,0
18422,1136520,0
18423,1136526,1
18424,1136548,0
18425,1136568,0
18426,1136576,0
18427,1136578,0
18428,1136586,1
18429,1136594,1
18430,1136598,0
18431,1136602,0
18432,1136604,1
18433,1136610,1
18434,1136650,1
18435,1136698,1
18436,1136706,1
18437,1136718,1
18438,1136726,1
18439,1136768,1
18440,1136824,1
18441,1136832,0
18442,1136844,0
18443,1136946,1
18444,1137006,0
18445,1137060,0
18446,1137070,1
18447,1137080,1
18448,1137108,1
18449,1137154,0
18450,1137164,0
18451,1137186,0
18452,1137188,0
18453,1137226,1
18454,1137248,1
18455,1137256,0
18456,1137264,1
18457,1137288,0
18458,1137292,1
18459,1137312,0
18460,1137314,0
18461,1137340,0
18462,1137348,1
18463,1137354,1
18464,1137368,0
18465,1137378,1
18466,1137384,1
18467,1137390,0
18468,1137392,1
18469,1137424,0
18470,1137426,0
18471,1137436,0
18472,1137444,0
18473,1137472,1
18474,1137480,0
18475,1137486,0
18476,1137496,0
18477,1137498,1
18478,1137556,1
18479,1137578,1
18480,1137594,0
18481,1137626,0
18482,1137642,0
18483,1137652,0
18484,1137660,0
18485,1137690,0
18486,1137720,1
18487,1137790,1
18488,1137792,0
18489,1137794,0
18490,1137798,1
18491,1137822,1
18492,1137868,0
18493,1137872,0
18494,1137884,1
18495,1137908,0
18496,1137928,1
18497,1137932,1
18498,1137942,1
18499,1137968,0
18500,1137990,0
18501,1138022,0
18502,1138080,1
18503,1138118,0
18504,1138128,0
18505,1138162,0
18506,1138186,0
18507,1138194,1
18508,1138232,0
18509,1138242,0
18510,1138244,1
18511,1138258,0
18512,1138264,0
18513,1138268,0
18514,1138270,0
18515,1138356,1
18516,1138372,0
18517,1138380,0
18518,1138430,1
18519,1138458,0
18520,1138486,1
18521,1138504,0
18522,1138532,0
18523,1138544,1
18524,1138556,1
18525,1138588,0
18526,1138616,0
18527,1138646,1
18528,1138678,1
18529,1138680,1
18530,1138690,0
18531,1138698,1
18532,1138704,0
18533,1138724,0
18534,1138744,0
18535,1138748,0
18536,1138752,0
18537,1138766,0
18538,1138776,0
18539,1138788,0
18540,1138796,0
18541,1138832,0
18542,1138866,0
18543,1138878,1
18544,1138884,0
18545,1138886,0
18546,1138912,0
18547,1138974,1
18548,1139000,0
18549,1139012,0
18550,1139046,1
18551,1139078,1
18552,1139106,0
18553,1139114,1
18554,1139116,1
18555,1139172,0
18556,1139186,1
18557,1139188,1
18558,1139196,0
18559,1139206,0
18560,1139208,0
18561,1139232,1
18562,1139236,0
18563,1139240,1
18564,1139276,0
18565,1139278,0
18566,1139296,0
18567,1139338,0
18568,1139344,0
18569,1139358,0
18570,1139372,0
18571,1139436,0
18572,1139446,0
18573,1139448,1
18574,1139472,0
18575,1139502,0
18576,1139508,0
18577,1139522,0
18578,1139564,0
18579,1139572,0
18580,1139586,0
18581,1139596,1
18582,1139604,0
18583,1139610,1
18584,1139614,0
18585,1139620,0
18586,1139622,1
18587,1139630,1
18588,1139636,0
18589,1139778,0
18590,1139792,0
18591,1139800,0
18592,1139810,0
18593,1139818,0
18594,1139824,1
18595,1139828,1
18596,1139876,0
18597,1139888,0
18598,1139890,1
18599,1139898,0
18600,1139900,0
18601,1139918,1
18602,1139966,0
18603,1140058,1
18604,1140082,0
18605,1140088,0
18606,1140104,0
18607,1140112,1
18608,1140150,0
18609,1140158,0
18610,1140172,0
18611,1140214,0
18612,1140244,0
18613,1140250,1
18614,1140252,1
18615,1140270,1
18616,1140276,0
18617,1140332,0
18618,1140400,0
18619,1140440,0
18620,1140472,0
18621,1140476,0
18622,1140520,0
18623,1140540,0
18624,1140558,1
18625,1140576,0
18626,1140582,0
18627,1140590,0
18628,1140598,1
18629,1140610,0
18630,1140612,0
18631,1140734,1
18632,1140754,1
18633,1140756,1
18634,1140770,1
18635,1140784,0
18636,1140796,0
18637,1140862,1
18638,1140870,0
18639,1140872,0
18640,1140900,0
18641,1140908,0
18642,1140920,0
18643,1140926,0
18644,1140928,0
18645,1140940,1
18646,1140956,0
18647,1140958,0
18648,1140970,1
18649,1140974,0
18650,1140982,1
18651,1140998,0
18652,1141006,1
18653,1141010,0
18654,1141020,1
18655,1141028,1
18656,1141068,0
18657,1141082,1
18658,1141086,0
18659,1141088,1
18660,1141110,0
18661,1141156,1
18662,1141170,0
18663,1141190,1
18664,1141204,1
18665,1141206,0
18666,1141224,0
18667,1141276,1
18668,1141324,1
18669,1141338,1
18670,1141380,0
18671,1141390,0
18672,1141420,0
18673,1141424,0
18674,1141432,1
18675,1141440,0
18676,1141456,0
18677,1141458,1
18678,1141472,0
18679,1141476,0
18680,1141484,0
18681,1141516,0
18682,1141530,1
18683,1141570,0
18684,1141630,0
18685,1141656,0
18686,1141660,1
18687,1141668,1
18688,1141702,1
18689,1141708,1
18690,1141710,1
18691,1141728,1
18692,1141732,1
18693,1141768,1
18694,1141772,0
18695,1141790,0
18696,1141800,1
18697,1141830,0
18698,1141862,0
18699,1141886,1
18700,1141910,1
18701,1141938,0
18702,1141944,0
18703,1141946,1
18704,1142014,0
18705,1142028,0
18706,1142036,0
18707,1142054,1
18708,1142060,0
18709,1142110,1
18710,1142124,0
18711,1142138,0
18712,1142172,0
18713,1142192,1
18714,1142208,1
18715,1142214,0
18716,1142232,1
18717,1142234,1
18718,1142236,0
18719,1142252,0
18720,1142284,1
18721,1142326,1
18722,1142328,0
18723,1142334,0
18724,1142336,0
18725,1142352,0
18726,1142356,1
18727,1142398,1
18728,1142402,0
18729,1142432,1
18730,1142450,0
18731,1142454,0
18732,1142458,0
18733,1142558,0
18734,1142650,0
18735,1142714,1
18736,1142740,1
18737,1142762,0
18738,1142766,0
18739,1142772,0
18740,1142816,1
18741,1142832,1
18742,1142850,1
18743,1142854,0
18744,1142856,0
18745,1142876,0
18746,1142878,0
18747,1142884,0
18748,1142900,0
18749,1142904,0
18750,1142916,1
18751,1142930,0
18752,1142936,0
18753,1142948,0
18754,1142950,0
18755,1143020,1
18756,1143022,1
18757,1143054,1
18758,1143060,0
18759,1143068,1
18760,1143092,0
18761,1143152,0
18762,1143174,0
18763,1143182,0
18764,1143224,0
18765,1143228,0
18766,1143232,0
18767,1143258,0
18768,1143262,0
18769,1143266,0
18770,1143270,1
18771,1143288,1
18772,1143344,1
18773,1143346,1
18774,1143390,1
18775,1143532,1
18776,1143602,1
18777,1143622,0
18778,1143648,0
18779,1143674,1
18780,1143762,1
18781,1143788,0
18782,1143804,0
18783,1143814,0
18784,1143822,1
18785,1143828,0
18786,1143850,1
18787,1143864,0
18788,1143866,0
18789,1143870,0
18790,1143880,1
18791,1143954,0
18792,1143986,1
18793,1143988,0
18794,1143994,1
18795,1143996,0
18796,1143998,1
18797,1144002,1
18798,1144004,0
18799,1144032,1
18800,1144044,0
18801,1144050,0
18802,1144058,0
18803,1144062,1
18804,1144064,1
18805,1144072,1
18806,1144080,0
18807,1144138,0
18808,1144142,0
18809,1144148,1
18810,1144154,0
18811,1144164,1
18812,1144178,0
18813,1144192,0
18814,1144198,1
18815,1144210,1
18816,1144216,0
18817,1144220,1
18818,1144228,0
18819,1144242,0
18820,1144258,0
18821,1144264,0
18822,1144270,0
18823,1144288,0
18824,1144320,0
18825,1144346,1
18826,1144350,0
18827,1144354,0
18828,1144356,1
18829,1144364,1
18830,1144374,1
18831,1144414,0
18832,1144418,1
18833,1144440,0
18834,1144668,1
18835,1144688,1
18836,1144698,1
18837,1144702,0
18838,1144734,0
18839,1144736,0
18840,1144758,0
18841,1144798,1
18842,1144824,0
18843,1144870,1
18844,1144902,0
18845,1144906,0
18846,1144916,1
18847,1144920,0
18848,1144938,0
18849,1145006,0
18850,1145016,1
18851,1145032,0
18852,1145042,1
18853,1145044,1
18854,1145050,1
18855,1145054,0
18856,1145062,1
18857,1145162,0
18858,1145172,0
18859,1145178,0
18860,1145234,1
18861,1145286,0
18862,1145310,0
18863,1145312,0
18864,1145510,0
18865,1145514,0
18866,1145550,1
18867,1145604,0
18868,1145614,1
18869,1145620,1
18870,1145622,0
18871,1145626,1
18872,1145640,0
18873,1145654,0
18874,1145668,1
18875,1145678,1
18876,1145688,0
18877,1145696,0
18878,1145746,0
18879,1145750,0
18880,1145760,0
18881,1145770,0
18882,1145796,1
18883,1145798,1
18884,1145862,0
18885,1145868,1
18886,1145874,0
18887,1145882,0
18888,1145886,0
18889,1145912,1
18890,1145928,1
18891,1145960,1
18892,1145962,0
18893,1145966,1
18894,1145986,1
18895,1146008,0
18896,1146042,0
18897,1146044,1
18898,1146056,1
18899,1146058,0
18900,1146060,1
18901,1146076,1
18902,1146078,1
18903,1146080,1
18904,1146108,1
18905,1146110,1
18906,1146126,1
18907,1146160,0
18908,1146178,0
18909,1146190,0
18910,1146246,1
18911,1146264,0
18912,1146280,1
18913,1146296,1
18914,1146298,0
18915,1146300,1
18916,1146316,0
18917,1146330,1
18918,1146332,1
18919,1146334,0
18920,1146340,1
18921,1146342,1
18922,1146360,1
18923,1146364,1
18924,1146368,1
18925,1146372,1
18926,1146374,0
18927,1146398,0
18928,1146408,1
18929,1146410,1
18930,1146492,0
18931,1146498,1
18932,1146526,1
18933,1146540,0
18934,1146552,0
18935,1146556,1
18936,1146610,0
18937,1146614,0
18938,1146616,1
18939,1146618,0
18940,1146630,1
18941,1146638,0
18942,1146644,0
18943,1146654,1
18944,1146670,1
18945,1146676,0
18946,1146706,0
18947,1146786,0
18948,1146790,0
18949,1146816,0
18950,1146830,1
18951,1146834,0
18952,1146838,1
18953,1146848,0
18954,1146854,0
18955,1146862,1
18956,1146868,0
18957,1146882,0
18958,1146884,0
18959,1146888,0
18960,1146952,0
18961,1146974,0
18962,1146980,0
18963,1147002,1
18964,1147006,0
18965,1147012,0
18966,1147020,1
18967,1147046,1
18968,1147048,0
18969,1147052,1
18970,1147056,0
18971,1147096,0
18972,1147098,1
18973,1147124,1
18974,1147144,0
18975,1147154,0
18976,1147158,1
18977,1147168,0
18978,1147192,0
18979,1147198,1
18980,1147218,0
18981,1147226,0
18982,1147232,0
18983,1147234,1
18984,1147282,1
18985,1147316,0
18986,1147330,1
18987,1147332,1
18988,1147340,0
18989,1147358,0
18990,1147364,0
18991,1147366,1
18992,1147378,0
18993,1147420,0
18994,1147422,1
18995,1147428,1
18996,1147454,1
18997,1147458,0
18998,1147474,0
18999,1147476,1
19000,1147478,1
19001,1147484,0
19002,1147514,0
19003,1147544,0
19004,1147546,0
19005,1147574,0
19006,1147622,1
19007,1147664,0
19008,1147668,0
19009,1147680,0
19010,1147716,0
19011,1147784,0
19012,1147786,0
19013,1147790,1
19014,1147802,0
19015,1147806,1
19016,1147808,0
19017,1147818,0
19018,1147822,1
19019,1147830,0
19020,1147840,0
19021,1147880,0
19022,1147948,1
19023,1147970,1
19024,1147980,0
19025,1147984,0
19026,1148014,0
19027,1148050,0
19028,1148054,0
19029,1148076,1
19030,1148082,0
19031,1148132,0
19032,1148134,0
19033,1148142,0
19034,1148146,1
19035,1148152,1
19036,1148166,1
19037,1148234,0
19038,1148244,1
19039,1148270,0
19040,1148274,0
19041,1148286,1
19042,1148294,0
19043,1148332,0
19044,1148368,1
